개방자치단체코드,관리번호,낚시터명,낚시터유형,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,낚시터전화번호,수면적,주요어종,최대수용인원,수상시설물유형,이용요금,주요포인트,안전시설현황,편익시설현황,주변관광지,관리기관전화번호,관리기관명,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
5670000,202556701561000024,실리도 어촌계 (반야1)낚시터,바다,경상남도 창원시 마산합포구 구산면 실리섬길 3,경상남도 창원시 마산합포구 구산면 심리 산 1번지 앞 지선 해역 일원,35.03,128.38,,463,"도다리, 돔류, 볼락류,  장어류, 기타 해면어류 등",16,수상 방갈로,"주간기준 25,000원/인당",,구멍부환+구명조끼+소화기+구급약품,화장실+분리수거통,,055-220-4475,창원시 마산합포구청,2025-05-12,I,2026-05-15 18:45:51,2025-05-12 17:48:49
5670000,202556701561000017,원전어촌계 (강민)낚시터,바다,경상남도 창원시 마산합포구 구산면 이순신로 644,경상남도 창원시 마산합포구 구산면 심리 산 2번지 앞 지선 해역 일원,35.04,128.38,,540,"도다리, 돔류, 볼락류,  장어류, 기타 해면어류 등",28,수상 방갈로,"주간기준 25,000원/인당",,구멍부환+구명조끼+소화기+구급약품,화장실+분리수거통,,055-220-4475,창원시 마산합포구청,2025-05-12,I,2026-05-15 18:45:51,2025-05-12 17:48:49
5670000,202556701561000009,원전어촌계 (순찬)낚시터,바다,경상남도 창원시 마산합포구 구산면 이순신로 644,경상남도 창원시 마산합포구 구산면 심리 산 4-4번지 앞 지선 해역 일원,35.04,128.38,,540,"도다리, 돔류, 볼락류,  장어류, 기타 해면어류 등",28,수상 방갈로,"주간기준 25,000원/인당",,구멍부환+구명조끼+소화기+구급약품,화장실+분리수거통,,055-220-4475,창원시 마산합포구청,2025-05-12,I,2026-05-15 18:45:51,2025-05-12 17:48:49
5670000,202556701561000023,실리도 어촌계 (반야2)낚시터,바다,경상남도 창원시 마산합포구 구산면 실리섬길 3,경상남도 창원시 마산합포구 구산면 심리 산 1번지 앞 지선 해역 일원,35.03,128.38,,516.3,"도다리, 돔류, 볼락류,  장어류, 기타 해면어류 등",20,수상 방갈로,"주간기준 25,000원/인당",,구멍부환+구명조끼+소화기+구급약품,화장실+분리수거통,,055-220-4475,창원시 마산합포구청,2025-05-12,I,2026-05-15 18:45:51,2025-05-12 17:48:49
5670000,202556701561000006,원전어촌계 (용마)낚시터,바다,경상남도 창원시 마산합포구 구산면 이순신로 644,경상남도 창원시 마산합포구 구산면 심리 산 2번지 앞 지선 해역 일원,35.04,128.38,,592,"도다리, 돔류, 볼락류,  장어류, 기타 해면어류 등",29,수상 방갈로,"주간기준 25,000원/인당",,구멍부환+구명조끼+소화기+구급약품,화장실+분리수거통,,055-220-4475,창원시 마산합포구청,2025-05-12,I,2026-05-15 18:45:51,2025-05-12 17:48:49
5670000,202556701561000007,원전어촌계 (쌍둥이2)낚시터,바다,경상남도 창원시 마산합포구 구산면 이순신로 644,경상남도 창원시 마산합포구 구산면 심리 산 2번지 앞 지선 해역 일원,35.04,128.38,,507.6,"도다리, 돔류, 볼락류,  장어류, 기타 해면어류 등",25,수상 방갈로,"주간기준 25,000원/인당",,구멍부환+구명조끼+소화기+구급약품,화장실+분리수거통,,055-220-4475,창원시 마산합포구청,2025-05-12,I,2026-05-15 18:45:51,2025-05-12 17:48:49
5670000,202556701561000013,원전어촌계 (삼성)낚시터,바다,경상남도 창원시 마산합포구 구산면 이순신로 644,경상남도 창원시 마산합포구 구산면 심리 산 2번지 앞 지선 해역 일원,35.03,128.38,,498.75,"도다리, 돔류, 볼락류,  장어류, 기타 해면어류 등",21,수상 방갈로,"주간기준 25,000원/인당",,구멍부환+구명조끼+소화기+구급약품,화장실+분리수거통,,055-220-4475,창원시 마산합포구청,2025-05-12,I,2026-05-15 18:45:51,2025-05-12 17:48:49
5670000,202556701561000010,원전어촌계 (성용)낚시터,바다,경상남도 창원시 마산합포구 구산면 이순신로 644,경상남도 창원시 마산합포구 구산면 심리 산 2번지 앞 지선 해역 일원,35.04,128.38,,501.2,"도다리, 돔류, 볼락류,  장어류, 기타 해면어류 등",24,수상 방갈로,"주간기준 25,000원/인당",,구멍부환+구명조끼+소화기+구급약품,화장실+분리수거통,,055-220-4475,창원시 마산합포구청,2025-05-12,I,2026-05-15 18:45:51,2025-05-12 17:48:49
5670000,202556701561000011,원전어촌계 (선창)낚시터,바다,경상남도 창원시 마산합포구 구산면 이순신로 644,경상남도 창원시 마산합포구 구산면 심리 산 2번지 앞 지선 해역 일원,35.04,128.38,,519.9,"도다리, 돔류, 볼락류,  장어류, 기타 해면어류 등",26,수상 방갈로,"주간기준 25,000원/인당",,구멍부환+구명조끼+소화기+구급약품,화장실+분리수거통,,055-220-4475,창원시 마산합포구청,2025-05-12,I,2026-05-15 18:45:51,2025-05-12 17:48:49
5670000,202556701561000004,원전어촌계 (조선)낚시터,바다,경상남도 창원시 마산합포구 구산면 이순신로 644,경상남도 창원시 마산합포구 구산면 심리 산 2번지 앞 지선 해역 일원,35.04,128.38,,461.1,"도다리, 돔류, 볼락류,  장어류, 기타 해면어류 등",20,수상 방갈로,"주간기준 25,000원/인당",,구멍부환+구명조끼+소화기+구급약품,화장실+분리수거통,,055-220-4475,창원시 마산합포구청,2025-05-12,I,2026-05-15 18:45:51,2025-05-12 17:48:49
5670000,202556701561000002,원전어촌계 (태양)낚시터,바다,경상남도 창원시 마산합포구 구산면 이순신로 644,경상남도 창원시 마산합포구 구산면 심리 산 2번지 앞 지선 해역 일원,35.04,128.38,,554.4,"도다리, 돔류, 볼락류,  장어류, 기타 해면어류 등",31,수상 방갈로,"주간기준 25,000원/인당",,구멍부환+구명조끼+소화기+구급약품,화장실+분리수거통,,055-220-4475,창원시 마산합포구청,2025-05-12,I,2026-05-15 18:45:51,2025-05-12 17:48:49
5680000,202356800001000015,부흥호가두리낚시터,바다,충청남도 당진시 석문면 난지3길 12,,37.0000,126.4500,,480,우럭 등,100,해상 좌대낚시터,"60,000원",,"구명조끼, 구명부환 등","낚시터, 화장실 등",난지섬,041-350-4286,충청남도 당진시,2022-03-31,I,2026-05-15 18:45:51,2023-04-17 15:42:12
5680000,202356800001000003,그린좌대낚시터,바다,충청남도 당진시 석문면 장고항로 334-48,,37.0333,126.5000,,299,우럭 등,65,해상 좌대낚시터,"50,000원",,"구명조끼, 구명부환 등","낚시터, 화장실 등",장고항국가어항,041-350-4273,충청남도 당진시,2022-03-31,I,2026-05-15 18:45:51,2023-04-17 15:42:12
5680000,202356800001000014,아쿠아좌대낚시터,바다,충청남도 당진시 석문면 난지3길 12,,37.0000,126.4500,,263,우럭 등,54,해상 좌대낚시터,"60,000원",,"구명조끼, 구명부환 등","낚시터, 화장실 등",난지섬,041-350-4285,충청남도 당진시,2022-03-31,I,2026-05-15 18:45:51,2023-04-17 15:42:12
5680000,202356800001000017,훼미리호좌대낚시터,바다,충청남도 당진시 석문면 난지3길 12,,37.0000,126.4500,,480,우럭 등,104,해상 좌대낚시터,"60,000원",,"구명조끼, 구명부환 등","낚시터, 화장실 등",난지섬,041-350-4288,충청남도 당진시,2022-03-31,I,2026-05-15 18:45:51,2023-04-17 15:42:12
5680000,202356800001000012,해성2호좌대낚시터,바다,충청남도 당진시 석문면 난지3길 12,,37.0000,126.4500,,345,우럭 등,71,해상 좌대낚시터,"60,000원",,"구명조끼, 구명부환 등","낚시터, 화장실 등",난지섬,041-350-4283,충청남도 당진시,2022-03-31,I,2026-05-15 18:45:51,2023-04-17 15:42:12
5680000,202356800001000004,병기호좌대낚시터,바다,충청남도 당진시 석문면 왜목길 73,,37.0333,126.5333,,240,우럭 등,48,해상 좌대낚시터,"50,000원",,"구명조끼, 구명부환 등","낚시터, 화장실 등",왜목마을,041-350-4275,충청남도 당진시,2022-03-31,I,2026-05-15 18:45:51,2023-04-17 15:42:12
5680000,202356800001000009,부흥3호좌대낚시터,바다,충청남도 당진시 석문면 난지3길 12,,37.0000,126.4500,,120,우럭 등,22,해상 좌대낚시터,"60,000원",,"구명조끼, 구명부환 등","낚시터, 화장실 등",난지섬,041-350-4280,충청남도 당진시,2022-03-31,I,2026-05-15 18:45:51,2023-04-17 15:42:12
5680000,202356800001000008,무기수산좌대낚시터,바다,충청남도 당진시 석문면 난지3길 12,,37.0167,126.4500,,440,우럭 등,90,해상 좌대낚시터,"50,000원",,"구명조끼, 구명부환 등","낚시터, 화장실 등",난지섬,041-350-4279,충청남도 당진시,2022-03-31,I,2026-05-15 18:45:51,2023-04-17 15:42:12
5680000,202356800001000010,미리내가두리낚시2호낚시터,바다,충청남도 당진시 석문면 난지3길 12,,37.0000,126.4500,,120,우럭 등,29,해상 좌대낚시터,"60,000원",,"구명조끼, 구명부환 등","낚시터, 화장실 등",난지섬,041-350-4281,충청남도 당진시,2022-03-31,I,2026-05-15 18:45:51,2023-04-17 15:42:12
5680000,202356800001000018,스카이좌대낚시터,바다,충청남도 당진시 석문면 난지3길 12,,37.0000,126.4500,,308,우럭 등,82,해상 좌대낚시터,"60,000원",,"구명조끼, 구명부환 등","낚시터, 화장실 등",난지섬,041-350-4289,충청남도 당진시,2022-03-31,I,2026-05-15 18:45:51,2023-04-17 15:42:12
5680000,202356800001000020,와따좌대낚시터,바다,충청남도 당진시 석문면 난지3길 12,,37.0000,126.4500,,270,우럭 등,65,해상 좌대낚시터,"60,000원",,"구명조끼, 구명부환 등","낚시터, 화장실 등",난지섬,041-350-4291,충청남도 당진시,2022-03-31,I,2026-05-15 18:45:51,2023-04-17 15:42:12
5680000,202356800001000011,미리내가두리낚시터,바다,충청남도 당진시 석문면 난지3길 12,,37.0000,126.4500,,240,우럭 등,80,해상 좌대낚시터,"60,000원",,"구명조끼, 구명부환 등","낚시터, 화장실 등",난지섬,041-350-4282,충청남도 당진시,2022-03-31,I,2026-05-15 18:45:51,2023-04-17 15:42:12
5680000,202356800001000019,돌고래좌대낚시터,바다,충청남도 당진시 석문면 난지3길 12,,37.0000,126.4500,,436,우럭 등,87,해상 좌대낚시터,"60,000원",,"구명조끼, 구명부환 등","낚시터, 화장실 등",난지섬,041-350-4290,충청남도 당진시,2022-03-31,I,2026-05-15 18:45:51,2023-04-17 15:42:12
5680000,202356800001000001,서해대교바다낚시터,평지,충청남도 당진시 신평면 샛터길 117-121,,36.9167,126.7833,041-352-2523,10346,우럭 등,238,육상 낚시터,"90,000원",,"구명조끼, 구명부환 등","낚시터, 화장실 등",서해대교,041-350-4271,충청남도 당진시,2022-03-31,I,2026-05-15 18:45:51,2023-04-17 15:42:11
5680000,202356800001000006,해맞이좌대낚시터,바다,충청남도 당진시 석문면 왜목길 73,,37.0333,126.5333,,240,우럭 등,48,해상 좌대낚시터,"50,000원",,"구명조끼, 구명부환 등","낚시터, 화장실 등",왜목마을,041-350-4277,충청남도 당진시,2022-03-31,I,2026-05-15 18:45:51,2023-04-17 15:42:12
5680000,202356800001000007,왜목마을좌대낚시터,바다,충청남도 당진시 석문면 왜목길 73,,37.0333,126.5333,,598,우럭 등,120,해상 좌대낚시터,"50,000원",,"구명조끼, 구명부환 등","낚시터, 화장실 등",왜목마을,041-350-4278,충청남도 당진시,2022-03-31,I,2026-05-15 18:45:51,2023-04-17 15:42:12
5680000,202356800001000016,낚시타운좌대낚시터,바다,충청남도 당진시 석문면 난지3길 12,,37.0000,126.4500,,297,우럭 등,113,해상 좌대낚시터,"60,000원",,"구명조끼, 구명부환 등","낚시터, 화장실 등",난지섬,041-350-4287,충청남도 당진시,2022-03-31,I,2026-05-15 18:45:51,2023-04-17 15:42:12
5680000,202356800001000002,장고항덕진호좌대낚시터,바다,충청남도 당진시 석문면 장고항로 334-48,,37.0333,126.5000,,150,우럭 등,30,해상 좌대낚시터,"50,000원",,"구명조끼, 구명부환 등","낚시터, 화장실 등",장고항국가어항,041-350-4272,충청남도 당진시,2022-03-31,I,2026-05-15 18:45:51,2023-04-17 15:42:12
5680000,202356800001000013,부흥호좌대2낚시터,바다,충청남도 당진시 석문면 난지3길 12,,37.0000,126.4500,,240,우럭 등,50,해상 좌대낚시터,"60,000원",,"구명조끼, 구명부환 등","낚시터, 화장실 등",난지섬,041-350-4284,충청남도 당진시,2022-03-31,I,2026-05-15 18:45:51,2023-04-17 15:42:12
5680000,202356800001000005,고래좌대낚시터,바다,충청남도 당진시 석문면 왜목길 73,,37.0333,126.5333,,120,우럭 등,23,해상 좌대낚시터,"50,000원",,"구명조끼, 구명부환 등","낚시터, 화장실 등",왜목마을,041-350-4276,충청남도 당진시,2022-03-31,I,2026-05-15 18:45:51,2023-04-17 15:42:12
5690000,202156900001000001,조치원낚시터,평지,세종시 전동면 전동로 245,세종시 전동면 노장리 543-1,36.672891,127.269954,044-868-6662,0.4,붕어,230,좌대,0,,구명부환+구명조끼,화장실,,044-300-7645,세종특별자치시,2026-05-20,U,2026-05-21 03:03:03,2026-05-20 11:19:02
5690000,202156900001000003,용천농장낚시터,평지,세종시 금남면 황토고개길 80-10,세종시 금남면 원봉리 546-2,36.453638,127.233773,,0.14,붕어,70,좌대,0,,구명부환+구명조끼,화장실,,044-300-7645,세종특별자치시,2026-05-20,U,2026-05-21 03:03:03,2026-05-20 11:18:29
5700000,202357000001000006,삼합낚시터,저수지,경기도 여주시 점동로650,,37.199815,127.726804,031-886-6767,48000,붕어,270,고정형,1일 20000원,,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,,경기도 여주시청,2023-08-01,I,2026-05-15 18:45:51,2023-08-10 09:19:41
5700000,202357000001000005,어우실낚시터,저수지,경기도 여주시 어우실길 65,,37.151903,127.6579298,031-882-6500,154000,붕어,100,부유형,1일 20000원,,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,,경기도 여주시청,2023-08-01,I,2026-05-15 18:45:51,2023-08-10 09:19:41
5700000,202357000001000003,가남낚시터,평지,경기도 여주시 가남읍 건은로 82-67,,37.194979,127.544009,031-882-1673,1605,붕어+잉어+향어,185,고정형,1일 30000원,,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,,경기도 여주시청,2023-08-01,I,2026-05-15 18:45:51,2023-08-10 09:19:41
5700000,202357000001000002,오산낚시터,평지,경기도 여주시 가남읍 양화로 154-23,,37.2355128,127.559427,,572,붕어,54,고정형,1일 10000원,,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,,경기도 여주시청,2023-08-01,I,2026-05-15 18:45:51,2023-08-10 09:19:41
5700000,202357000001000004,신근낚시터,저수지,경기도 여주시 흥천면 신율로 36,,37.308914,127.557689,031-883-0641,11901,붕어,110,고정형,1일 10000원,,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,,경기도 여주시청,2023-08-01,I,2026-05-15 18:45:51,2023-08-10 09:19:41
5700000,202357000001000001,관광농원낚시터,평지,경기도 여주시 북내면 중암2길 19-22,,37.356465,127.710493,031-883-9499,3388,붕어,64,고정형,1일 30000원,,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,,경기도 여주시청,2023-08-01,I,2026-05-15 18:45:51,2023-08-10 09:19:41
5710000,202057100001000011,초정낚시터,저수지,충청북도 청주시 청원구 내수읍 세교초정로 369,충청북도 청주시 청원구 내수읍 우산리 172,36.714903,127.599766,,8721,붕어+잉어+향어,46,고정형,30000원,,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,,청주시청,2025-10-29,I,2026-05-15 18:45:51,2025-10-29 14:41:20
5710000,202057100001000003,한계리낚시터,저수지,충청북도 청주시 상당구 가덕면 한계1길 170,충청북도 청주시 상당구 가덕면 한계리 294-1,36.606594,127.562466,,139266,붕어+잉어+향어,150,"연안방갈로,부잔교",30000원,,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,,청주시청,2025-10-29,I,2026-05-15 18:45:51,2025-10-29 14:55:24
5710000,202057100001000008,일신낚시터,평지,충청북도 청주시 청원구 오창읍 일신길 34-27,충청북도 청주시 청원구 오창읍 일신리 302-1,36.756746,127.470374,,2700,붕어+잉어+향어,50,고정형,15000원,,구명부환+소화기+구급약품+전기설비,화장실+쓰레기통,,,청주시청,2025-10-29,I,2026-05-15 18:45:51,2025-10-29 14:50:05
